,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,zipcode,property_type,room_type,bathrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,instant_bookable,cancellation_policy,senti_score,walk_score
4007,175.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,2,0.7241067929593654,99
4008,86.0,0,92.0,1,94109,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.7241067929593654,100
4009,209.0,1,1465.0,1,94110,1,1,2.0,2.0,1,500.0,330.0,30,0,2,0.7241067929593654,99
4010,143.0,1,1465.0,1,94110,1,1,1.0,1.0,1,500.0,240.0,30,0,2,0.7241067929593654,99
4011,200.0,1,3.0,1,94117,1,2,2.0,1.0,1,200.0,150.0,30,0,3,0.8141512820512821,97
4012,120.0,1,3.0,1,94110,1,1,1.0,1.0,1,500.0,300.0,30,1,3,0.7794142857142857,99
4013,380.0,1,3.0,1,94103,1,1,2.0,2.0,1,0.0,90.0,2,0,2,0.7902833333333333,97
4014,399.0,0,7.0,1,94103,1,2,2.0,2.0,1,500.0,125.0,2,0,1,0.4894571428571428,97
4015,199.0,1,1.0,1,94107,1,2,1.0,1.0,1,0.0,50.0,1,1,3,0.7356072368421052,85
4016,82.0,0,92.0,1,94109,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.4215,100
4017,85.0,0,1.0,1,94105,1,2,1.0,1.0,1,500.0,100.0,30,0,3,0.7241067929593654,99
4018,120.0,1,1.0,1,94132,1,1,1.0,1.0,1,180.0,65.0,2,1,3,0.7591597222222222,68
4019,150.0,0,1.0,1,94112,2,2,1.0,1.0,1,0.0,35.0,2,1,2,0.72412,87
4020,60.0,0,4.0,1,94134,1,2,1.0,1.0,1,100.0,30.0,1,1,2,0.5945383561643839,34
4021,99.0,0,92.0,1,94109,1,1,1.0,2.0,1,1000.0,95.0,30,0,1,0.5292,100
4022,100.0,1,2.0,1,94115,2,2,1.0,1.0,1,200.0,50.0,2,0,3,0.8599136363636362,98
4023,72.0,0,4.0,1,94109,1,2,1.0,1.0,1,0.0,75.0,30,0,3,0.6941,100
4024,400.0,0,1.0,1,94122,1,1,1.0,5.0,1,2000.0,150.0,3,0,1,0.8211285714285715,93
4025,68.0,1,2.0,1,94109,1,2,1.0,1.0,1,0.0,60.0,2,1,2,0.6344621621621622,100
4026,299.0,1,5.0,1,94103,1,1,1.0,3.0,1,250.0,150.0,2,1,1,0.7432490909090906,97
4027,300.0,1,1.0,1,94114,1,1,1.0,3.0,1,750.0,150.0,30,0,1,0.7241067929593654,97
4028,219.0,0,2.0,1,94131,2,1,2.0,2.0,1,250.0,150.0,3,0,2,0.7896999999999998,71
4029,600.0,1,3.0,1,94112,2,1,2.5,4.0,1,650.0,225.0,3,0,2,0.7103190476190475,87
4030,399.0,1,1.0,1,94117,2,1,2.0,2.0,1,0.0,150.0,3,1,2,0.9013523809523808,97
4031,111.0,1,2.0,1,94124,2,1,1.0,2.0,1,400.0,85.0,30,1,1,-0.2074,84
4032,150.0,0,1.0,1,94123,1,1,1.0,1.0,1,0.0,50.0,30,1,3,0.8503833333333333,97
4033,135.0,1,2.0,1,94116,1,1,1.0,1.0,1,300.0,85.0,2,0,2,0.7133705882352938,84
4034,44.0,0,4.0,1,94124,2,2,1.0,2.0,1,200.0,35.0,1,1,1,0.6180142857142855,84
4035,150.0,1,3.0,1,94110,1,1,1.0,2.0,1,500.0,300.0,30,1,2,0.4667750000000001,99
4036,150.0,1,1.0,1,94110,1,1,1.0,2.0,1,200.0,80.0,1,0,2,0.7572765306122449,99
4037,1000.0,0,5.0,1,94108,3,2,1.0,1.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
4038,95.0,1,1.0,1,94112,2,2,1.0,1.0,1,100.0,65.0,3,0,1,0.7905727272727273,87
4039,78.0,0,92.0,1,94102,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.7241067929593654,97
4040,280.0,0,1.0,1,94117,2,1,1.5,3.0,1,500.0,150.0,2,0,1,0.6183333333333333,97
4041,225.0,0,1.0,1,94117,1,1,1.0,2.0,1,500.0,125.0,30,0,1,0.8384437500000002,97
4042,100.0,1,10.0,1,94110,2,2,1.0,1.0,1,0.0,0.0,3,0,2,0.80767,99
4043,349.0,1,2.0,1,94114,1,1,1.5,2.0,1,490.0,149.0,3,0,1,0.8000666666666667,97
4044,249.0,0,46.0,1,94109,1,1,1.0,4.0,1,500.0,199.0,30,1,1,0.5719,100
4045,86.0,0,92.0,1,94109,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.7241067929593654,100
4046,80.0,0,5.0,1,94121,2,2,2.0,1.0,1,100.0,45.0,2,1,2,0.6615989583333329,92
4047,75.0,0,92.0,1,94102,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.0,97
4048,65.0,0,5.0,1,94121,2,2,2.0,1.0,1,100.0,40.0,2,1,2,0.5666951807228915,92
4049,50.0,0,5.0,1,94121,2,2,1.0,1.0,1,100.0,30.0,2,1,2,0.6702330708661416,92
4050,65.0,0,5.0,1,94121,2,2,2.0,1.0,1,100.0,40.0,2,1,2,0.6095881720430107,92
4051,70.0,0,5.0,1,94121,2,2,2.0,1.0,1,100.0,40.0,2,1,2,0.6086666666666665,92
4052,150.0,0,3.0,1,94112,1,2,1.0,1.0,1,100.0,60.0,2,1,2,0.39777,87
4053,124.0,0,75.0,1,94108,1,1,1.0,1.0,1,0.0,150.0,30,0,1,0.8305000000000001,100
4054,70.0,0,2.0,1,94107,1,1,1.0,1.0,1,250.0,150.0,30,0,1,0.6049,85
4055,234.0,1,1465.0,1,94110,1,1,1.0,3.0,1,500.0,320.0,30,0,2,0.4375,99
4056,150.0,1,1465.0,1,94110,1,1,1.0,1.0,1,500.0,240.0,60,0,2,0.7241067929593654,99
4057,80.0,0,92.0,1,94109,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.43095,100
4058,83.0,0,92.0,1,94109,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.8464666666666666,100
4059,100.0,1,4.0,1,94122,2,2,1.0,1.0,1,100.0,29.0,1,0,1,0.6406051724137932,93
4060,100.0,1,4.0,1,94122,2,2,1.0,1.0,1,100.0,29.0,1,0,1,0.5845124999999999,93
4061,110.0,0,1.0,1,94109,1,1,0.0,2.0,1,100.0,65.0,4,1,3,0.5983176470588234,100
4062,249.0,1,1.0,1,94121,1,1,1.0,3.0,1,250.0,125.0,2,1,2,0.8538967741935484,92
4063,100.0,1,5.0,1,94114,1,2,1.5,1.0,1,200.0,25.0,2,0,2,0.7085563636363635,97
4064,55.0,0,14.0,1,94115,2,2,1.0,1.0,1,0.0,20.0,30,1,1,-0.25,98
4065,247.0,1,1465.0,1,94110,1,1,1.0,3.0,1,500.0,320.0,30,0,2,0.93705,99
4066,227.0,1,1465.0,1,94110,1,1,1.0,3.0,1,500.0,320.0,30,0,2,0.7845,99
4067,130.0,0,11.0,1,94109,3,2,1.0,1.0,1,200.0,0.0,32,0,1,0.4063,100
4068,111.0,0,11.0,1,94109,3,2,1.0,1.0,1,200.0,0.0,32,0,1,0.5532555555555556,100
4069,120.0,0,11.0,1,94109,3,2,1.0,1.0,1,200.0,0.0,3,0,1,0.6461285714285715,100
4070,595.0,0,2.0,1,94117,2,1,2.0,3.0,1,0.0,0.0,30,0,3,0.7241067929593654,97
4071,75.0,0,92.0,1,94102,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.6064666666666666,97
4072,70.0,0,2.0,1,94121,1,2,1.0,1.0,1,1200.0,300.0,30,0,2,0.9584,92
4073,99.0,0,6.0,1,94109,1,2,1.0,1.0,1,0.0,30.0,1,0,1,0.6705125,100
4074,99.0,0,6.0,1,94109,1,2,1.0,1.0,1,0.0,30.0,1,0,1,0.7560097826086954,100
4075,78.0,0,92.0,1,94102,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.7241067929593654,97
4076,200.0,0,1.0,1,94132,2,2,1.0,2.0,1,0.0,20.0,31,1,2,0.8670500000000001,68
4077,220.0,0,12.0,1,94123,1,1,2.0,5.0,1,600.0,250.0,30,0,3,0.7241067929593654,97
4078,200.0,0,1.0,1,94117,1,1,1.0,1.0,1,0.0,25.0,2,0,3,0.7416,97
4079,81.0,1,2.0,1,94134,1,1,1.0,2.0,1,0.0,50.0,30,0,3,0.6883142857142858,34
4080,95.0,0,1.0,1,94121,1,1,1.0,1.0,1,0.0,49.0,3,1,2,0.6685946969696968,92
4081,130.0,0,12.0,1,94123,1,1,1.0,2.0,1,500.0,150.0,30,0,1,0.80708,97
4082,100.0,1,16.0,1,94122,2,2,1.0,1.0,1,100.0,35.0,1,0,2,0.8257960784313724,93
4083,124.0,0,35.0,1,94118,1,1,1.0,1.0,1,2500.0,250.0,30,0,1,-0.25,99
4084,192.0,0,1080.0,1,94105,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.926,99
4085,175.0,0,1.0,1,94114,1,1,1.0,1.0,1,250.0,150.0,30,0,2,0.7293358490566034,97
4086,125.0,0,1.0,1,94116,1,1,1.0,2.0,1,500.0,125.0,1,1,1,0.6121454545454545,84
4087,120.0,1,2.0,1,94110,1,2,1.0,1.0,1,0.0,0.0,1,0,2,0.7575717054263561,99
4088,93.0,1,3.0,1,94110,2,2,1.0,1.0,1,0.0,20.0,2,0,1,0.6738045454545452,99
4089,99.0,1,1.0,1,94110,1,1,1.0,1.0,1,250.0,50.0,3,0,3,0.8034462962962963,99
4090,200.0,0,1.0,1,94123,1,1,1.0,1.0,1,0.0,0.0,30,1,3,0.40415999999999996,97
4091,246.0,1,1465.0,1,94110,1,1,2.0,2.0,1,500.0,330.0,30,0,2,0.8074,99
4092,76.0,1,1.0,1,94110,1,2,2.0,1.0,1,0.0,0.0,30,0,2,0.7457800000000004,99
4093,320.0,0,2.0,1,94114,1,1,2.0,2.0,1,0.0,60.0,2,0,2,0.734525,97
4094,290.0,1,21.0,1,94112,2,1,2.0,7.0,1,200.0,150.0,30,1,2,0.42795,87
4095,90.0,0,1.0,1,94110,1,1,1.0,1.0,1,0.0,0.0,31,0,3,0.7241067929593654,99
4096,210.0,1,1.0,1,94110,1,1,1.0,1.0,1,500.0,120.0,6,0,2,0.7479071428571429,99
4097,200.0,0,2.0,1,94131,2,2,1.0,1.0,1,0.0,100.0,1,1,2,0.7783,71
4098,210.0,1,97.0,1,94102,3,2,1.0,2.0,1,0.0,0.0,1,0,1,0.5978,97
4099,199.0,1,1.0,1,94114,1,1,1.0,1.0,1,200.0,80.0,2,0,2,0.7220423529411765,97
4100,61.0,1,1.0,1,94114,1,2,1.0,1.0,1,500.0,125.0,30,0,1,0.8571333333333334,97
4101,55.0,0,14.0,1,94115,2,2,1.0,1.0,1,0.0,20.0,30,1,3,0.9022,98
4102,80.0,1,2.0,1,94103,1,2,1.0,1.0,1,0.0,70.0,1,1,2,0.7715891891891891,97
4103,250.0,1,1.0,1,94133,1,1,1.0,1.0,1,250.0,75.0,2,1,1,0.7928566433566429,98
4104,500.0,0,1.0,1,94118,2,1,4.0,1.0,1,5000.0,300.0,30,0,2,0.7241067929593654,99
4105,179.0,1,1.0,1,94124,2,1,1.0,3.0,1,100.0,50.0,1,1,2,0.42320428571428537,84
4106,175.0,1,2.0,1,94107,1,2,1.0,1.0,1,500.0,40.0,2,0,1,0.8527000000000002,85
4107,93.0,0,92.0,1,94110,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.7241067929593654,99
4108,150.0,0,1.0,1,94131,2,1,1.5,4.0,1,500.0,100.0,3,0,2,0.6726483870967743,71
4109,79.0,0,5.0,1,94133,1,2,1.0,1.0,1,100.0,85.0,2,1,1,0.7360383838383837,98
4110,500.0,0,1.0,1,94115,1,1,2.5,7.0,1,1000.0,150.0,30,0,2,0.7189928571428571,98
4111,302.0,1,2.0,1,94114,2,1,3.5,3.0,1,500.0,250.0,30,0,2,0.6550178571428571,97
4112,167.0,0,3.0,1,94122,1,1,2.0,3.0,1,2000.0,200.0,90,0,1,0.872,93
4113,85.0,1,1.0,1,94134,2,2,1.0,1.0,1,0.0,65.0,2,1,3,0.6836860465116281,34
4114,70.0,0,0.0,1,94122,2,2,1.0,1.0,1,0.0,0.0,30,1,2,0.7241067929593654,93
4115,110.0,0,1.0,1,94127,1,2,1.0,1.0,1,0.0,0.0,2,0,1,0.6549083333333333,28
4116,400.0,1,2.0,1,94134,2,1,3.0,6.0,1,900.0,249.0,3,1,2,0.8088041666666665,34
4117,90.0,0,5.0,1,94109,2,2,1.0,1.0,1,0.0,100.0,30,0,1,0.6249,100
4118,65.0,0,4.0,1,94112,2,2,1.0,1.0,1,100.0,35.0,1,0,3,0.7241067929593654,87
4119,670.0,1,2.0,1,94103,2,1,2.0,3.0,1,500.0,175.0,2,1,3,0.7578166666666666,97
4120,229.0,1,220.0,1,94109,1,1,1.0,2.0,1,0.0,99.0,3,0,1,0.6976212121212122,100
4121,300.0,1,2.0,1,94114,1,1,2.0,3.0,1,1000.0,150.0,4,0,2,0.7526571428571429,97
4122,160.0,1,1.0,1,94102,1,1,1.0,2.0,1,2000.0,120.0,30,1,1,0.56387,97
4123,95.0,0,1.0,1,94110,1,1,1.0,2.0,1,200.0,150.0,30,0,1,0.5754199999999999,99
4124,114.0,0,92.0,1,94110,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.8781,99
4125,140.0,0,1.0,1,94114,1,1,1.0,1.0,1,5000.0,120.0,30,1,1,0.9313,97
4126,135.0,0,31.0,1,94114,1,1,1.0,2.0,1,0.0,100.0,30,1,4,0.7241067929593654,97
4127,115.0,0,31.0,1,94121,1,1,1.0,2.0,1,0.0,100.0,30,1,4,0.7241067929593654,92
4128,150.0,0,31.0,1,94117,1,1,2.0,4.0,1,0.0,100.0,30,1,4,0.7241067929593654,97
4129,90.0,0,31.0,1,94115,2,1,1.0,1.0,1,0.0,100.0,30,1,4,0.6486,98
4130,90.0,0,31.0,1,94115,2,1,1.0,1.0,1,0.0,100.0,30,1,5,0.7241067929593654,98
4131,350.0,1,7.0,1,94114,2,1,2.0,2.0,1,500.0,195.0,30,0,1,0.28595,97
4132,275.0,1,2.0,1,94103,1,1,1.0,1.0,1,200.0,125.0,4,1,2,0.76928125,97
4133,80.0,0,92.0,1,94109,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.2023,100
4134,78.0,0,92.0,1,94102,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.2023,97
4135,200.0,0,1.0,1,94110,1,1,1.0,3.0,1,600.0,200.0,31,1,2,0.7241067929593654,99
4136,479.0,0,1.0,1,94103,1,2,1.0,3.0,1,0.0,120.0,1,1,1,0.6025666666666667,97
4137,225.0,0,1.0,1,94115,1,2,1.0,1.0,1,0.0,0.0,30,1,3,0.7241067929593654,98
4138,80.0,0,1.0,1,94122,2,1,1.0,1.0,1,200.0,125.0,30,1,1,0.8304799999999999,93
4139,89.0,0,1.0,1,94109,1,2,1.0,2.0,1,500.0,50.0,30,1,2,0.7098690476190479,100
4140,88.0,0,4.0,1,94109,1,1,1.0,1.0,1,0.0,75.0,30,1,3,0.456075,100
4141,70.0,0,12.0,1,94110,1,2,1.0,1.0,1,600.0,150.0,30,0,1,0.7241067929593654,99
4142,120.0,0,1.0,1,94124,1,1,2.0,2.0,1,200.0,120.0,2,1,2,0.6114104838709681,84
4143,183.0,1,1465.0,1,94110,1,1,1.5,2.0,1,500.0,305.0,30,0,2,0.7523500000000001,99
4144,350.0,1,16.0,1,94122,2,1,3.5,7.0,1,2000.0,250.0,2,0,1,0.7083090909090911,93
4145,350.0,1,2.0,1,94117,2,2,1.5,3.0,1,0.0,0.0,4,0,3,0.8129750000000001,97
4146,175.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,2,0.8481,99
4147,191.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,2,0.49135,99
4148,162.0,1,1465.0,1,94110,1,1,1.0,1.0,1,500.0,240.0,30,0,2,0.992,99
4149,200.0,0,2.0,1,94110,1,1,1.0,2.0,1,250.0,120.0,2,0,1,0.7241067929593654,99
4150,110.0,0,5.0,1,94109,2,2,1.0,1.0,1,0.0,150.0,30,1,1,0.8126,100
4151,160.0,1,5.0,1,94110,2,1,1.0,1.0,1,300.0,70.0,3,0,2,0.6562944444444445,99
4152,180.0,0,1.0,1,94110,2,1,2.5,3.0,1,800.0,140.0,5,1,2,0.8763749999999999,99
4153,200.0,1,2.0,1,94117,2,1,1.0,3.0,1,0.0,150.0,60,0,1,0.9129,97
4154,80.0,1,4.0,1,94112,2,2,1.0,1.0,1,0.0,20.0,30,1,2,0.6973531914893618,87
4155,750.0,0,1.0,1,94110,2,1,3.0,6.0,1,500.0,250.0,10,0,1,0.9501,99
4156,160.0,0,1.0,1,94122,1,1,1.0,1.0,1,0.0,65.0,4,0,1,0.75564,93
4157,350.0,1,2.0,1,94117,1,1,2.0,5.0,1,3000.0,200.0,30,0,1,0.9122,97
4158,499.0,0,1.0,1,94107,1,1,2.0,1.0,1,500.0,95.0,7,0,2,0.8261999999999999,85
4159,229.0,1,220.0,1,94109,1,1,1.0,2.0,1,0.0,99.0,3,0,1,0.5975967741935483,100
4160,229.0,1,220.0,1,94109,1,1,1.0,2.0,1,0.0,99.0,3,0,1,0.6016388888888891,100
4161,229.0,1,220.0,1,94109,1,1,1.0,2.0,1,0.0,99.0,3,0,1,0.6254828571428571,100
4162,115.0,1,1.0,1,94110,1,1,1.0,1.0,1,0.0,85.0,1,0,1,0.7904864197530863,99
4163,95.0,0,2.0,1,94110,1,2,1.0,5.0,1,500.0,140.0,1,0,1,0.511725,99
4164,315.0,1,2.0,1,94103,1,1,2.0,2.0,1,300.0,80.0,2,0,1,0.7218782608695653,97
4165,102.0,1,1.0,1,94122,1,1,1.0,2.0,1,0.0,75.0,1,0,1,0.639883823529412,93
4166,95.0,0,2.0,1,94110,2,2,1.0,1.0,1,0.0,50.0,3,1,2,0.723422,99
4167,118.0,0,48.0,1,94131,1,1,1.0,1.0,1,2500.0,99.0,30,0,1,0.981,71
4168,200.0,1,1.0,1,94107,1,1,1.0,2.0,1,200.0,75.0,2,1,2,0.7481599999999999,85
4169,160.0,0,25.0,1,94117,1,1,1.0,3.0,1,0.0,0.0,30,1,3,0.0,97
4170,90.0,0,25.0,1,94122,1,1,1.0,1.0,1,0.0,0.0,30,1,3,0.9153,93
4171,355.0,0,1.0,1,94107,1,1,3.5,3.0,1,5000.0,155.0,4,0,1,0.7360000000000001,85
4172,449.0,0,5.0,1,94133,1,1,2.0,3.0,1,300.0,185.0,2,1,1,0.8107571428571431,98
4173,200.0,0,1.0,1,94158,1,1,1.0,2.0,1,400.0,90.0,2,1,2,0.7241067929593654,28
4174,187.0,1,1465.0,1,94110,1,1,1.0,1.0,1,500.0,240.0,30,0,2,0.253,99
4175,425.0,1,1.0,1,94107,1,1,2.0,4.0,1,600.0,200.0,30,0,3,0.7241067929593654,85
4176,100.0,1,3.0,1,94117,1,2,2.0,1.0,1,250.0,150.0,30,0,1,0.7205175000000001,97
4177,50.0,0,43.0,1,94117,4,3,5.0,2.0,1,0.0,15.0,1,1,2,0.7026795454545455,97
4178,336.0,0,106.0,1,94109,1,1,1.0,1.0,1,0.0,99.0,2,1,3,0.8859999999999999,100
4179,145.0,0,9.0,1,94116,1,1,1.0,3.0,1,300.0,120.0,30,1,1,0.5934530120481931,84
4180,95.0,1,3.0,1,94110,2,2,1.0,1.0,1,0.0,20.0,2,0,2,0.7198527131782946,99
4181,329.0,1,2.0,1,94114,1,1,1.0,2.0,1,0.0,125.0,3,0,2,0.7546416666666667,97
4182,180.0,1,3.0,1,94109,1,2,1.0,1.0,1,0.0,0.0,1,0,1,0.7797111111111111,100
4183,425.0,1,1.0,1,94158,1,1,2.0,3.0,1,0.0,125.0,1,0,2,0.7241067929593654,28
4184,80.0,0,2.0,1,94133,1,1,1.0,2.0,1,2000.0,100.0,30,0,1,0.93085,98
4185,140.0,0,25.0,1,94117,1,1,1.0,4.0,1,0.0,0.0,30,1,3,0.7241067929593654,97
4186,450.0,1,1.0,1,94114,2,1,1.5,2.0,1,750.0,175.0,2,1,1,0.8027297297297298,97
4187,500.0,0,2.0,1,94109,3,1,1.0,1.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
4188,265.0,1,2.0,1,94107,2,1,1.0,2.0,1,0.0,185.0,3,1,2,0.7644417910447757,85
4189,295.0,0,1.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,30,1,3,0.7600849999999999,100
4190,125.0,0,1.0,1,94110,1,1,1.0,1.0,1,0.0,0.0,3,0,3,0.7654636363636361,99
4191,100.0,0,1.0,1,94124,2,1,1.0,1.0,1,750.0,150.0,30,0,1,0.53766,84
4192,146.0,1,32.0,1,94102,1,1,1.0,1.0,1,500.0,125.0,30,0,1,0.86,97
4193,75.0,1,1.0,1,94114,1,2,1.5,1.0,1,0.0,0.0,3,1,1,0.7067385185185183,97
4194,94.0,0,7.0,1,94116,1,1,1.0,3.0,1,100.0,40.0,30,0,3,0.8065300000000001,84
4195,98.0,1,2.0,1,94118,2,1,1.0,1.0,1,0.0,150.0,30,1,1,0.6219,99
4196,100.0,0,12.0,1,94117,1,1,1.0,3.0,1,400.0,0.0,30,0,3,0.4295,97
4197,100.0,0,5.0,1,94109,2,2,1.0,2.0,1,0.0,150.0,30,1,1,0.7717,100
4198,135.0,1,3.0,1,94122,1,1,1.0,1.0,1,500.0,109.0,3,1,1,0.7678380952380949,93
4199,100.0,0,1.0,1,94118,1,2,1.5,1.0,1,0.0,50.0,2,0,3,0.8479599999999999,99
4200,485.0,0,2.0,1,94114,1,1,2.0,4.0,1,350.0,195.0,30,0,2,0.7241067929593654,97
4201,481.0,0,35.0,1,94110,2,1,3.5,5.0,1,5000.0,500.0,30,0,1,0.7241067929593654,99
4202,110.0,0,31.0,1,94123,2,1,1.0,1.0,1,0.0,100.0,30,1,5,0.7241067929593654,97
4203,425.0,0,2.0,1,94123,1,1,2.0,5.0,1,500.0,300.0,30,1,2,0.7241067929593654,97
4204,80.0,0,92.0,1,94109,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.7241067929593654,100
4205,50.0,1,3.0,1,94112,2,2,1.0,1.0,1,100.0,28.0,5,1,2,0.6356484848484847,87
4206,105.0,0,25.0,1,94114,1,1,1.0,2.0,1,0.0,0.0,30,1,3,0.7241067929593654,97
4207,179.0,1,4.0,1,94134,1,2,1.0,1.0,1,150.0,65.0,2,1,2,0.6372075630252095,34
4208,140.0,0,75.0,1,94108,1,1,1.0,1.0,1,0.0,200.0,30,0,1,0.7241067929593654,100
4209,74.0,1,3.0,1,94116,2,2,1.0,1.0,1,250.0,35.0,2,1,2,0.6510403669724769,84
4210,85.0,1,2.0,1,94114,1,2,1.0,1.0,1,0.0,40.0,6,0,1,0.7976470588235294,97
4211,152.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,2,0.0,99
4212,143.0,0,0.0,1,94107,1,1,1.0,2.0,1,0.0,85.0,3,0,1,0.6536055555555556,85
4213,215.0,0,3.0,1,94114,1,1,1.5,3.0,1,2500.0,250.0,120,0,3,0.7241067929593654,97
4214,90.0,1,2.0,1,94102,1,2,1.0,1.0,1,0.0,25.0,2,1,2,0.8614857142857141,97
4215,69.0,0,2.0,1,94103,1,3,1.0,2.0,1,0.0,39.0,1,1,2,0.6473757575757575,97
4216,80.0,1,4.0,1,94112,2,2,1.0,1.0,1,0.0,20.0,30,1,2,0.7676513513513517,87
4217,285.0,1,2.0,1,94131,2,1,1.0,1.0,1,500.0,125.0,2,1,2,0.6504021276595741,71
4218,230.0,0,1.0,1,94122,2,1,2.0,2.0,1,500.0,95.0,1,1,2,0.6704561224489793,93
4219,99.0,0,7.0,1,94112,2,2,1.0,1.0,1,0.0,60.0,30,1,1,0.765,87
4220,100.0,1,1.0,1,94114,1,2,1.0,2.0,1,0.0,40.0,1,1,3,0.7838209150326796,97
4221,82.0,0,1.0,1,94121,1,2,1.0,1.0,1,1000.0,200.0,90,1,2,0.7241067929593654,92
4222,92.0,0,7.0,1,94112,2,2,1.0,1.0,1,0.0,60.0,30,1,3,0.7241067929593654,87
4223,86.0,0,92.0,1,94103,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.4723500000000001,97
4224,295.0,1,2.0,1,94114,2,2,1.0,1.0,1,199.0,39.0,2,0,2,0.5807899999999999,97
4225,195.0,1,1.0,1,94117,2,2,1.0,2.0,1,0.0,75.0,2,1,2,0.6872702702702702,97
4226,54.0,0,19.0,1,94109,1,2,0.0,1.0,1,0.0,0.0,30,0,3,0.06322499999999999,100
4227,119.0,1,3.0,1,94109,1,2,1.0,1.0,1,0.0,0.0,1,0,1,0.7884999999999993,100
4228,135.0,1,1.0,1,94107,1,1,1.0,1.0,1,150.0,250.0,31,1,3,0.9432,85
4229,3050.0,0,25.0,1,94123,1,1,1.0,1.0,1,0.0,0.0,30,1,3,0.24973333333333336,97
4230,110.0,1,4.0,1,94134,1,1,2.0,1.0,1,0.0,100.0,31,1,1,0.40085,34
4231,295.0,0,1.0,1,94103,1,2,1.0,1.0,1,0.0,0.0,1,0,3,0.7952909090909089,97
4232,180.0,0,1.0,1,94131,1,2,1.0,1.0,1,300.0,20.0,1,1,2,0.7241067929593654,71
4233,115.0,1,2.0,1,94117,1,2,1.0,1.0,1,0.0,25.0,1,0,2,0.7582018518518521,97
4234,62.0,0,16.0,1,94122,1,2,1.0,2.0,1,300.0,50.0,30,1,1,0.379425,93
4235,130.0,0,75.0,1,94108,1,1,1.0,1.0,1,0.0,200.0,30,0,1,0.7241067929593654,100
4236,232.0,0,91.0,1,94109,1,1,1.0,1.0,1,0.0,275.0,30,0,1,0.7241067929593654,100
4237,90.0,0,3.0,1,94116,2,2,1.0,1.0,1,0.0,10.0,1,1,2,0.6469437499999995,84
4238,67.0,0,4.0,1,94134,1,1,1.0,2.0,1,100.0,30.0,1,1,2,0.5978089005235601,34
4239,88.0,0,92.0,1,94109,1,1,1.0,1.0,1,1000.0,95.0,30,0,1,0.5859,100
4240,89.0,0,4.0,1,94121,2,2,1.0,1.0,1,0.0,150.0,30,1,2,0.8193187499999999,92
4241,129.0,1,1.0,1,94114,2,2,1.0,1.0,1,350.0,0.0,3,0,2,0.7627800000000001,97
4242,105.0,0,25.0,1,94117,1,1,1.0,2.0,1,0.0,0.0,30,1,3,0.85595,97
4243,215.0,0,1.0,1,94102,1,1,1.0,2.0,1,250.0,110.0,30,1,2,0.7495555555555555,97
4244,115.0,1,1.0,1,94112,1,1,1.0,1.0,1,200.0,60.0,1,0,2,0.7344270833333334,87
4245,115.0,1,32.0,1,94102,1,1,1.0,1.0,1,500.0,100.0,180,0,1,0.87805,97
4246,350.0,1,5.0,1,94133,1,1,1.0,3.0,1,250.0,250.0,30,0,2,0.7241067929593654,98
4247,78.0,1,1.0,1,94114,2,2,1.0,1.0,1,0.0,40.0,3,0,2,0.7519749999999998,97
4248,260.0,1,2.0,1,94117,1,1,1.0,4.0,1,600.0,180.0,30,0,1,0.7271958333333332,97
4249,200.0,1,3.0,1,94134,2,2,2.0,2.0,1,200.0,120.0,2,0,1,0.7014070175438597,34
4250,260.0,0,1.0,1,94114,1,1,2.5,5.0,1,0.0,0.0,30,0,3,0.988,97
4251,115.0,0,25.0,1,94117,1,1,1.0,3.0,1,0.0,0.0,30,1,3,0.7241067929593654,97
4252,86.0,0,92.0,1,94109,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.9494,100
4253,211.0,0,48.0,1,94110,1,1,1.5,4.0,1,3000.0,208.0,30,0,1,0.7887,99
4254,81.0,0,92.0,1,94109,1,1,1.0,1.0,1,0.0,95.0,30,0,1,0.4749333333333334,100
